loan_id,product_code,status,control_ids,matching_hypotheses,implied_rate_offset_pct,interest_misstatement_inr,penal_misstatement_inr,closing_balance_diff_inr,exception_periods,first_exception_period,last_exception_period
LN0037804,PL-FIX,Attributed,C-05,C-05 penal interest +2.0% on rate,,794.8,-500.0,294.8,4,2025-03,2025-06
LN0037818,HL-FLT,Attributed,C-01,C-01 wrong spread (implied),0.25,26335.17,0.0,26335.17,23,2023-08,2025-06
LN0037824,HL-FLT,Attributed,C-07,C-07 stale pre-change spread,,24622.27,0.0,24622.27,20,2023-11,2025-06
LN0037853,HL-FLT,Attributed,C-07,C-07 stale pre-change spread,,27617.17,0.0,27617.17,20,2023-11,2025-06
LN0037874,GL-FIX,Attributed,C-08,C-08 accrual after closure,,360.62,0.0,360.62,1,2024-02,2024-02
LN0037909,PL-FIX,Attributed,C-03,C-03 30E/360 day-count,,-151.98,0.0,-151.98,23,2023-08,2025-06
LN0037922,HL-FLT,Attributed,C-02+C-05,C-02 reset one cycle late + C-05 penal charge capitalised,,9399.72,0.0,9399.72,20,2023-11,2025-06
LN0037936,HL-FLT,Attributed,C-07,C-07 stale pre-change spread,,13227.24,0.0,13227.24,20,2023-11,2025-06
LN0037941,MSME-FLT,Attributed,C-01,C-01 wrong spread (implied),0.25,19024.39,0.0,19024.39,23,2023-08,2025-06
LN0037982,MSME-FLT,Attributed,C-04,C-04 moratorium interest compounded,,2398.54,0.0,2398.54,22,2023-09,2025-06
LN0037991,MSME-FLT,Attributed,C-09,C-09 365-day basis in leap year,,182.75,0.0,182.75,18,2024-01,2025-06
LN0037993,MSME-FLT,Attributed,C-02,C-02 reset one cycle late,,924.59,0.0,924.59,5,2025-02,2025-06
LN0038015,HL-MCLR,Attributed,C-08,C-08 accrual after closure,,8176.39,0.0,8176.39,1,2024-07,2024-07
LN0038057,MSME-FLT,Attributed,C-09,C-09 365-day basis in leap year,,749.61,0.0,749.61,18,2024-01,2025-06
LN0038074,GL-FIX,Attributed,C-01,C-01 wrong spread (implied),0.5,666.31,0.0,666.31,10,2023-09,2024-06
LN0038204,HL-FLT,Attributed,C-07,C-07 stale pre-change spread,,16744.82,0.0,16744.82,19,2023-12,2025-06
LN0038207,HL-FLT,Attributed,C-04,C-04 moratorium interest compounded,,11421.86,0.0,11421.86,21,2023-10,2025-06
LN0038229,PL-FIX,Attributed,C-03,C-03 30E/360 day-count,,-45.42,0.0,-45.42,22,2023-09,2025-06
LN0038235,GL-FIX,Attributed,C-08,C-08 accrual after closure,,238.73,0.0,238.73,1,2023-12,2023-12
LN0038245,HL-FLT,Attributed,C-07,C-07 stale pre-change spread,,16367.62,0.0,16367.62,19,2023-12,2025-06
LN0038261,PL-FIX,Attributed,C-03,C-03 30E/360 day-count,,-58.05,0.0,-58.05,22,2023-09,2025-06
LN0038265,PL-FIX,Attributed,C-06,C-06 daily rounding to 0dp,,27.54,0.0,27.54,22,2023-09,2025-06
LN0038268,PL-FIX,Attributed,C-08,C-08 accrual after closure,,6614.91,0.0,6614.91,1,2024-08,2024-08
LN0038405,HL-FLT,Attributed,C-07,C-07 stale pre-change spread,,6431.29,0.0,6431.29,16,2023-12,2025-03
LN0038432,PL-FIX,Attributed,C-03,C-03 30E/360 day-count,,-36.82,0.0,-36.82,10,2023-09,2024-06
LN0038470,GL-FIX,Attributed,C-01,C-01 wrong spread (implied),0.5,910.19,0.0,910.19,10,2023-09,2024-06
LN0038510,HL-FLT,Attributed,C-06,C-06 daily rounding to 0dp,,42.81,0.0,42.81,18,2023-09,2025-06
LN0038548,HL-FLT,Attributed,C-07,C-07 stale pre-change spread,,13584.5,0.0,13584.5,19,2023-12,2025-06
LN0038576,HL-FLT,Attributed,C-02,C-02 reset one cycle late,,14230.36,0.0,14230.36,19,2023-12,2025-06
LN0038635,MSME-FLT,Attributed,C-04,C-04 moratorium interest compounded,,6584.19,0.0,6584.19,16,2023-10,2025-01
LN0038649,PL-FIX,Attributed,C-05,C-05 penal interest +2.0% on rate,,429.45,-500.0,-70.55,10,2024-09,2025-06
LN0038701,HL-FLT,Attributed,C-05,C-05 penal interest +2.0% on rate,,9680.23,-750.0,8930.23,11,2024-08,2025-06
LN0038704,HL-FLT,Attributed,C-04,C-04 moratorium interest compounded,,8805.63,0.0,8805.63,17,2023-10,2025-02
LN0038719,HL-MCLR,Attributed,C-04,C-04 moratorium interest compounded,,8192.47,0.0,8192.47,21,2023-10,2025-06
LN0038759,MSME-FLT,Attributed,C-09,C-09 365-day basis in leap year,,697.28,0.0,697.28,17,2024-01,2025-05
LN0038802,MSME-FLT,Attributed,C-09,C-09 365-day basis in leap year,,470.23,0.0,470.23,18,2024-01,2025-06
LN0038815,GL-FIX,Attributed,C-08,C-08 accrual after closure,,650.84,0.0,650.84,1,2023-10,2023-10
LN0038854,PL-FIX,Attributed,C-06,C-06 daily rounding to 0dp,,-5.08,0.0,-5.08,22,2023-09,2025-06
LN0038876,HL-FLT,Attributed,C-01,C-01 wrong spread (implied),-0.25,-59690.22,0.0,-59690.22,22,2023-09,2025-06
LN0038930,PL-FIX,Attributed,C-05,C-05 penal charge capitalised,,6.84,0.0,6.84,2,2024-08,2024-09
LN0038949,HL-FLT,Attributed,C-04,C-04 moratorium interest compounded,,5984.05,0.0,5984.05,21,2023-10,2025-06
LN0039010,PL-FIX,Attributed,C-06,C-06 daily rounding to 0dp,,28.76,0.0,28.76,22,2023-09,2025-06
LN0039055,PL-FIX,Attributed,C-03,C-03 30E/360 day-count,,-43.42,0.0,-43.42,22,2023-09,2025-06
LN0039066,HL-FLT,Attributed,C-01,C-01 wrong spread (implied),0.25,2606.8,0.0,2606.8,5,2023-09,2024-01
LN0039071,HL-FLT,Attributed,C-05,C-05 penal interest +2.0% on rate,,4405.8,-750.0,3655.8,9,2024-10,2025-06
LN0039108,HL-FLT,Attributed,C-07,C-07 stale pre-change spread,,9405.12,0.0,9405.12,19,2023-12,2025-06
LN0039154,GL-FIX,Unexplained,,,,356.75,0.0,356.75,1,2023-10,2023-10
LN0039178,MSME-FLT,Attributed,C-05,C-05 penal charge capitalised,,8.85,0.0,8.85,2,2024-12,2025-01
LN0039185,PL-FIX,Attributed,C-03,C-03 30E/360 day-count,,-153.25,0.0,-153.25,22,2023-09,2025-06
LN0039204,HL-FLT,Attributed,C-05,C-05 penal interest +2.0% on rate,,4644.06,-750.0,3894.06,7,2024-12,2025-06
LN0039205,HL-FLT,Attributed,C-07,C-07 stale pre-change spread,,17025.08,0.0,17025.08,19,2023-12,2025-06
LN0039206,HL-FLT,Attributed,C-07,C-07 stale pre-change spread,,11686.56,0.0,11686.56,19,2023-12,2025-06
LN0039226,PL-FIX,Attributed,C-05,C-05 penal charge capitalised,,0.0,0.0,0.0,1,2025-06,2025-06
LN0039267,PL-FIX,Attributed,C-03,C-03 30E/360 day-count,,-168.68,0.0,-168.68,22,2023-09,2025-06
LN0039271,GL-FIX,Attributed,C-06,C-06 daily rounding to 0dp,,137.05,0.0,137.05,13,2023-10,2024-10
LN0039291,HL-FLT,Attributed,C-02,C-02 reset one cycle late,,3981.47,0.0,3981.47,3,2025-04,2025-06
LN0039339,MSME-FLT,Attributed,C-09,C-09 365-day basis in leap year,,297.34,0.0,297.34,18,2024-01,2025-06
LN0039356,HL-FLT,Attributed,C-04,C-04 moratorium interest compounded,,23494.35,0.0,23494.35,20,2023-11,2025-06
LN0039444,PL-FIX,Attributed,C-08,C-08 accrual after closure,,262.74,0.0,262.74,1,2025-06,2025-06
LN0039470,HL-MCLR,Attributed,C-04,C-04 moratorium interest compounded,,26399.91,0.0,26399.91,20,2023-11,2025-06
LN0039478,MSME-FLT,Attributed,C-02,C-02 reset one cycle late,,502.41,0.0,502.41,3,2025-04,2025-06
LN0039495,PL-FIX,Attributed,C-06,C-06 daily rounding to 0dp,,-32.07,0.0,-32.07,11,2023-12,2024-10
LN0039672,HL-FLT,Attributed,C-01,C-01 wrong spread (implied),0.25,6850.69,0.0,6850.69,17,2023-10,2025-02
LN0039714,HL-MCLR,Attributed,C-06,C-06 daily rounding to 0dp,,-4.35,0.0,-4.35,16,2023-10,2025-05
LN0039741,HL-FLT,Attributed,C-01,C-01 wrong spread (implied),0.25,9726.93,0.0,9726.93,21,2023-10,2025-06
LN0039750,PL-FIX,Attributed,C-01,C-01 wrong spread (implied),-0.25,-2415.23,0.0,-2415.23,21,2023-10,2025-06
LN0039769,HL-FLT,Attributed,C-08,C-08 accrual after closure,,11285.87,0.0,11285.87,1,2024-04,2024-04
LN0039796,PL-FIX,Attributed,C-03,C-03 30E/360 day-count,,-54.26,0.0,-54.26,21,2023-10,2025-06
LN0039838,PL-FIX,Attributed,C-06,C-06 daily rounding to 0dp,,-24.56,0.0,-24.56,13,2023-10,2024-10
LN0039856,HL-FLT,Attributed,C-01,C-01 wrong spread (implied),0.1,4057.93,0.0,4057.93,21,2023-10,2025-06
LN0039881,GL-FIX,Attributed,C-08,C-08 accrual after closure,,784.6,0.0,784.6,1,2024-02,2024-02
LN0039918,GL-FIX,Attributed,C-08,C-08 accrual after closure,,116.6,0.0,116.6,1,2024-02,2024-02
LN0040047,HL-FLT,Attributed,C-01,C-01 wrong spread (implied),0.1,5321.83,0.0,5321.83,21,2023-10,2025-06
LN0040081,HL-FLT,Attributed,C-01,C-01 wrong spread (implied),-0.25,-10329.49,0.0,-10329.49,21,2023-10,2025-06
LN0040092,HL-MCLR,Attributed,C-04,C-04 moratorium interest compounded,,7296.01,0.0,7296.01,20,2023-11,2025-06
LN0040146,PL-FIX,Attributed,C-01,C-01 wrong spread (implied),0.25,445.9,0.0,445.9,13,2023-10,2024-10
LN0040170,HL-FLT,Attributed,C-08,C-08 accrual after closure,,18196.05,0.0,18196.05,1,2025-01,2025-01
LN0040180,MSME-FLT,Attributed,C-09,C-09 365-day basis in leap year,,384.56,0.0,384.56,18,2024-01,2025-06
LN0040237,MSME-FLT,Attributed,C-05,C-05 penal charge capitalised,,9.59,0.0,9.59,3,2024-07,2025-02
LN0040261,HL-FLT,Attributed,C-05,C-05 penal interest +2.0% on rate,,3697.04,-750.0,2947.04,8,2024-11,2025-06
LN0040357,MSME-FLT,Attributed,C-06,C-06 daily rounding to 0dp,,-30.21,0.0,-30.21,15,2023-12,2025-06
LN0040359,MSME-FLT,Attributed,C-04,C-04 moratorium interest compounded,,1950.94,0.0,1950.94,20,2023-11,2025-06
LN0040364,PL-FIX,Attributed,C-03,C-03 30E/360 day-count,,-62.57,0.0,-62.57,21,2023-10,2025-06
LN0040420,MSME-FLT,Attributed,C-08,C-08 accrual after closure,,12590.73,0.0,12590.73,1,2025-02,2025-02
LN0040451,MSME-FLT,Attributed,C-01+C-09,C-01 wrong spread (implied) + C-09 365-day basis in leap year,0.5,14883.1,0.0,14883.1,21,2023-10,2025-06
LN0040468,HL-FLT,Attributed,C-02,C-02 reset one cycle late,,3011.21,0.0,3011.21,2,2025-05,2025-06
LN0040483,HL-MCLR,Attributed,C-05,C-05 penal charge capitalised,,18.03,0.0,18.03,4,2024-08,2024-11
LN0040534,GL-FIX,Attributed,C-06,C-06 daily rounding to 0dp | C-06 daily rounding to 1dp,,-18.33,0.0,-18.33,13,2023-11,2024-11
LN0040555,PL-FIX,Attributed,C-03,C-03 30E/360 day-count,,13.1,0.0,13.1,20,2023-11,2025-06
LN0040600,GL-FIX,Attributed,C-01,C-01 wrong spread (implied),-0.25,-228.86,0.0,-228.86,10,2023-11,2024-08
LN0040671,PL-FIX,Attributed,C-08,C-08 accrual after closure,,1030.56,0.0,1030.56,1,2024-09,2024-09
LN0040736,MSME-FLT,Attributed,C-09,C-09 365-day basis in leap year,,524.41,0.0,524.41,18,2024-01,2025-06
LN0040759,HL-FLT,Attributed,C-01,C-01 wrong spread (implied),-0.25,-15272.61,0.0,-15272.61,20,2023-11,2025-06
LN0040816,MSME-FLT,Attributed,C-04,C-04 moratorium interest compounded,,1926.78,0.0,1926.78,10,2023-12,2024-09
LN0040829,PL-FIX,Attributed,C-08,C-08 accrual after closure,,316.09,0.0,316.09,1,2024-10,2024-10
LN0040895,HL-FLT,Attributed,C-04,C-04 moratorium interest compounded,,51672.46,0.0,51672.46,19,2023-12,2025-06
LN0040917,PL-FIX,Attributed,C-03,C-03 30E/360 day-count,,-1.92,0.0,-1.92,20,2023-11,2025-06
LN0041098,HL-MCLR,Attributed,C-05,C-05 penal interest +2.0% on rate,,2485.88,-750.0,1735.88,4,2025-03,2025-06
LN0041145,MSME-FLT,Attributed,C-09,C-09 365-day basis in leap year,,1677.55,0.0,1677.55,18,2024-01,2025-06
LN0041180,HL-FLT,Attributed,C-05,C-05 penal charge capitalised,,0.0,0.0,0.0,1,2025-06,2025-06
LN0041204,PL-FIX,Attributed,C-08,C-08 accrual after closure,,2070.8,0.0,2070.8,1,2025-05,2025-05
LN0041252,PL-FIX,Attributed,C-03,C-03 30E/360 day-count,,-142.86,0.0,-142.86,20,2023-11,2025-06
LN0041263,HL-FLT,Attributed,C-05,C-05 penal charge capitalised,,0.0,0.0,0.0,1,2025-06,2025-06
LN0041308,HL-MCLR,Attributed,C-01,C-01 wrong spread (implied),-0.25,-38909.28,0.0,-38909.28,20,2023-11,2025-06
LN0041323,PL-FIX,Attributed,C-05,C-05 penal interest +2.0% on rate,,401.33,-500.0,-98.67,9,2024-10,2025-06
LN0041342,MSME-FLT,Attributed,C-01,C-01 wrong spread (implied),0.5,5064.09,0.0,5064.09,20,2023-11,2025-06
LN0041418,HL-FLT,Attributed,C-08,C-08 accrual after closure,,16440.67,0.0,16440.67,1,2024-09,2024-09
LN0041477,PL-FIX,Attributed,C-03,C-03 30E/360 day-count,,-114.14,0.0,-114.14,20,2023-11,2025-06
LN0041490,HL-FLT,Attributed,C-01,C-01 wrong spread (implied),0.25,15149.01,0.0,15149.01,20,2023-11,2025-06
LN0041502,HL-MCLR,Attributed,C-06,C-06 daily rounding to 0dp,,-23.25,0.0,-23.25,15,2023-12,2025-06
LN0041524,GL-FIX,Attributed,C-06,C-06 daily rounding to 0dp,,5.1,0.0,5.1,2,2023-12,2024-01
LN0041577,HL-FLT,Attributed,C-02,C-02 reset one cycle late,,1118.46,0.0,1118.46,5,2025-02,2025-06
LN0041625,HL-MCLR,Attributed,C-06,C-06 daily rounding to 0dp,,-99.46,0.0,-99.46,14,2023-12,2025-05
LN0041798,MSME-FLT,Attributed,C-06+C-09,C-06 daily rounding to 0dp + C-09 365-day basis in leap year,,597.08,0.0,597.08,18,2024-01,2025-06
LN0041804,PL-FIX,Attributed,C-03,C-03 30E/360 day-count,,-71.69,0.0,-71.69,13,2023-12,2024-12
LN0041886,PL-FIX,Attributed,C-06,C-06 daily rounding to 0dp,,12.17,0.0,12.17,14,2023-12,2025-01
LN0041960,PL-FIX,Attributed,C-03,C-03 30E/360 day-count,,-129.5,0.0,-129.5,19,2023-12,2025-06
LN0042114,MSME-FLT,Attributed,C-04,C-04 moratorium interest compounded,,3687.16,0.0,3687.16,18,2024-01,2025-06
LN0042204,MSME-FLT,Attributed,C-06,C-06 daily rounding to 0dp,,56.78,0.0,56.78,18,2023-12,2025-06
LN0042257,HL-FLT,Attributed,C-01,C-01 wrong spread (implied),0.25,20315.84,0.0,20315.84,19,2023-12,2025-06
LN0042376,MSME-FLT,Attributed,C-04,C-04 moratorium interest compounded,,1480.24,0.0,1480.24,18,2024-01,2025-06
LN0042436,MSME-FLT,Attributed,C-01,C-01 wrong spread (implied),0.5,94398.46,0.0,94398.46,19,2023-12,2025-06
LN0042482,PL-FIX,Attributed,C-06,C-06 daily rounding to 0dp,,49.98,0.0,49.98,13,2023-12,2024-12
LN0042496,HL-FLT,Attributed,C-06,C-06 daily rounding to 0dp,,0.03,0.0,0.03,9,2024-05,2025-05
LN0042502,HL-FLT,Attributed,C-06,C-06 daily rounding to 0dp,,-41.82,0.0,-41.82,14,2023-12,2025-06
LN0042565,HL-MCLR,Attributed,C-01,C-01 wrong spread (implied),-0.25,-9129.77,0.0,-9129.77,19,2023-12,2025-06
LN0042569,MSME-FLT,Attributed,C-09,C-09 365-day basis in leap year,,311.29,0.0,311.29,18,2024-01,2025-06
LN0042609,MSME-FLT,Attributed,C-09,C-09 365-day basis in leap year,,197.69,0.0,197.69,18,2024-01,2025-06
LN0042621,PL-FIX,Attributed,C-03,C-03 30E/360 day-count,,-139.92,0.0,-139.92,19,2023-12,2025-06
LN0042697,PL-FIX,Attributed,C-01,C-01 wrong spread (implied),0.5,2683.45,0.0,2683.45,19,2023-12,2025-06
LN0042743,PL-FIX,Attributed,C-03,C-03 30E/360 day-count,,-78.63,0.0,-78.63,13,2023-12,2024-12
LN0042745,PL-FIX,Attributed,C-05,C-05 penal interest +2.0% on rate,,562.17,-500.0,62.17,3,2025-04,2025-06
LN0042749,GL-FIX,Attributed,C-06,C-06 daily rounding to 0dp,,-12.59,0.0,-12.59,3,2024-01,2024-03
LN0042792,PL-FIX,Attributed,C-03,C-03 30E/360 day-count,,-79.95,0.0,-79.95,19,2023-12,2025-06
LN0042859,MSME-FLT,Attributed,C-02,C-02 reset one cycle late,,2738.75,0.0,2738.75,4,2025-03,2025-06
LN0042913,GL-FIX,Attributed,C-08,C-08 accrual after closure,,297.47,0.0,297.47,1,2024-08,2024-08
LN0043073,HL-FLT,Attributed,C-06,C-06 daily rounding to 0dp,,5.79,0.0,5.79,5,2024-11,2025-06
LN0043089,MSME-FLT,Attributed,C-04,C-04 moratorium interest compounded,,5652.22,0.0,5652.22,17,2024-02,2025-06
LN0043154,HL-FLT,Attributed,C-01,C-01 wrong spread (implied),0.1,4514.6,0.0,4514.6,13,2024-01,2025-01
LN0043187,HL-FLT,Attributed,C-04,C-04 moratorium interest compounded,,13767.76,0.0,13767.76,17,2024-02,2025-06
LN0043189,HL-FLT,Attributed,C-01,C-01 wrong spread (implied),0.1,4042.47,0.0,4042.47,18,2024-01,2025-06
LN0043332,GL-FIX,Attributed,C-08,C-08 accrual after closure,,758.02,0.0,758.02,1,2024-04,2024-04
LN0043338,HL-FLT,Attributed,C-01,C-01 wrong spread (implied),0.25,6963.31,0.0,6963.31,17,2024-01,2025-05
LN0043344,HL-FLT,Attributed,C-01,C-01 wrong spread (implied),0.25,21759.57,0.0,21759.57,18,2024-01,2025-06
LN0043358,MSME-FLT,Attributed,C-02,C-02 reset one cycle late,,475.66,0.0,475.66,3,2025-04,2025-06
LN0043423,HL-FLT,Attributed,C-01,C-01 wrong spread (implied),0.5,14214.42,0.0,14214.42,14,2024-01,2025-02
LN0043429,HL-MCLR,Attributed,C-01,C-01 wrong spread (implied),0.5,33116.46,0.0,33116.46,18,2024-01,2025-06
LN0043435,MSME-FLT,Attributed,C-08,C-08 accrual after closure,,2145.74,0.0,2145.74,1,2024-09,2024-09
LN0043468,HL-FLT,Attributed,C-04,C-04 moratorium interest compounded,,7616.6,0.0,7616.6,17,2024-02,2025-06
LN0043517,MSME-FLT,Attributed,C-05,C-05 penal charge capitalised,,18.68,0.0,18.68,4,2025-02,2025-06
LN0043535,GL-FIX,Attributed,C-08,C-08 accrual after closure,,1024.11,0.0,1024.11,1,2024-04,2024-04
LN0043569,PL-FIX,Attributed,C-03,C-03 30E/360 day-count,,-61.35,0.0,-61.35,13,2024-01,2025-01
LN0043598,HL-MCLR,Attributed,C-01,C-01 wrong spread (implied),-0.25,-9269.6,0.0,-9269.6,18,2024-01,2025-06
LN0043608,PL-FIX,Attributed,C-03+C-05,C-03 30E/360 day-count + C-05 penal interest +2.0% on rate,,246.67,-500.0,-253.33,18,2024-01,2025-06
LN0043744,PL-FIX,Attributed,C-05,C-05 penal charge capitalised,,9.45,0.0,9.45,4,2024-10,2025-04
LN0043779,MSME-FLT,Attributed,C-06,C-06 daily rounding to 0dp,,-95.16,0.0,-95.16,18,2024-01,2025-06
LN0043784,MSME-FLT,Attributed,C-04,C-04 moratorium interest compounded,,971.55,0.0,971.55,13,2024-02,2025-02
LN0043816,HL-MCLR,Attributed,C-08,C-08 accrual after closure,,3043.99,0.0,3043.99,1,2025-06,2025-06
LN0043845,MSME-FLT,Attributed,C-02,C-02 reset one cycle late,,584.45,0.0,584.45,3,2025-04,2025-06
LN0043933,PL-FIX,Attributed,C-03,C-03 30E/360 day-count,,-7.35,0.0,-7.35,18,2024-01,2025-06
LN0043994,MSME-FLT,Attributed,C-09,C-09 365-day basis in leap year,,212.65,0.0,212.65,18,2024-01,2025-06
LN0043999,MSME-FLT,Attributed,C-06,C-06 daily rounding to 0dp,,-31.22,0.0,-31.22,8,2024-11,2025-06
LN0044008,GL-FIX,Attributed,C-08,C-08 accrual after closure,,107.8,0.0,107.8,1,2024-03,2024-03
LN0044036,MSME-FLT,Attributed,C-09,C-09 365-day basis in leap year,,3123.53,0.0,3123.53,18,2024-01,2025-06
LN0044059,GL-FIX,Attributed,C-08,C-08 accrual after closure,,254.54,0.0,254.54,1,2024-03,2024-03
LN0044070,MSME-FLT,Attributed,C-05,C-05 penal interest +2.0% on rate,,550.36,-2000.0,-1449.64,10,2024-09,2025-06
LN0044071,MSME-FLT,Attributed,C-04+C-08,C-04 moratorium interest compounded + C-08 accrual after closure,,31072.56,0.0,31072.56,10,2024-02,2024-11
LN0044077,MSME-FLT,Attributed,C-02,C-02 reset one cycle late,,2566.03,0.0,2566.03,3,2025-04,2025-06
LN0044103,HL-FLT,Attributed,C-04,C-04 moratorium interest compounded,,16465.66,0.0,16465.66,13,2024-03,2025-03
LN0044161,PL-FIX,Attributed,C-06,C-06 daily rounding to 0dp,,92.95,0.0,92.95,17,2024-02,2025-06
LN0044198,MSME-FLT,Attributed,C-09,C-09 365-day basis in leap year,,180.21,0.0,180.21,17,2024-02,2025-06
LN0044246,PL-FIX,Attributed,C-03,C-03 30E/360 day-count,,122.46,0.0,122.46,17,2024-02,2025-06
LN0044372,HL-MCLR,Attributed,C-05,C-05 penal charge capitalised,,5.4,0.0,5.4,2,2025-01,2025-02
LN0044408,MSME-FLT,Attributed,C-09,C-09 365-day basis in leap year,,320.28,0.0,320.28,17,2024-02,2025-06
LN0044427,PL-FIX,Attributed,C-06,C-06 daily rounding to 0dp,,-42.23,0.0,-42.23,13,2024-02,2025-02
LN0044447,HL-FLT,Attributed,C-04,C-04 moratorium interest compounded,,11889.36,0.0,11889.36,16,2024-03,2025-06
LN0044456,MSME-FLT,Attributed,C-02,C-02 reset one cycle late,,555.75,0.0,555.75,5,2025-02,2025-06
LN0044467,PL-FIX,Attributed,C-03,C-03 30E/360 day-count,,46.14,0.0,46.14,17,2024-02,2025-06
LN0044489,MSME-FLT,Attributed,C-09,C-09 365-day basis in leap year,,75.93,0.0,75.93,17,2024-02,2025-06
LN0044501,PL-FIX,Attributed,C-08,C-08 accrual after closure,,313.09,0.0,313.09,1,2024-06,2024-06
LN0044507,HL-FLT,Attributed,C-06,C-06 daily rounding to 0dp,,57.54,0.0,57.54,16,2024-02,2025-06
LN0044576,GL-FIX,Attributed,C-08,C-08 accrual after closure,,35.26,0.0,35.26,1,2024-04,2024-04
LN0044602,PL-FIX,Attributed,C-05,C-05 penal charge capitalised,,6.71,0.0,6.71,8,2024-07,2025-02
LN0044716,MSME-FLT,Attributed,C-01,C-01 wrong spread (implied),-0.25,-904.5,0.0,-904.5,17,2024-02,2025-06
LN0044717,MSME-FLT,Attributed,C-09,C-09 365-day basis in leap year,,949.42,0.0,949.42,17,2024-02,2025-06
LN0044817,PL-FIX,Attributed,C-03,C-03 30E/360 day-count,,47.28,0.0,47.28,13,2024-02,2025-02
LN0044837,HL-MCLR,Attributed,C-05,C-05 penal interest +2.0% on rate,,7723.44,-750.0,6973.44,10,2024-09,2025-06
LN0044929,MSME-FLT,Attributed,C-04,C-04 moratorium interest compounded,,2630.87,0.0,2630.87,16,2024-03,2025-06
LN0044942,PL-FIX,Attributed,C-06,C-06 daily rounding to 0dp,,16.41,0.0,16.41,15,2024-04,2025-06
LN0044967,HL-MCLR,Attributed,C-01+C-08,C-01 wrong spread (implied) + C-08 accrual after closure,0.1,19567.84,0.0,19567.84,12,2024-02,2025-01
LN0044973,MSME-FLT,Attributed,C-09,C-09 365-day basis in leap year,,327.9,0.0,327.9,17,2024-02,2025-06
LN0044980,PL-FIX,Attributed,C-03,C-03 30E/360 day-count,,73.34,0.0,73.34,17,2024-02,2025-06
LN0045024,MSME-FLT,Attributed,C-01,C-01 wrong spread (implied),0.25,10680.29,0.0,10680.29,14,2024-02,2025-03
LN0045073,HL-FLT,Attributed,C-01+C-02,C-01 wrong spread (implied) + C-02 reset one cycle late,-0.25,-6810.24,0.0,-6810.24,17,2024-02,2025-06
LN0045085,MSME-FLT,Attributed,C-02,C-02 reset one cycle late,,1410.08,0.0,1410.08,5,2025-02,2025-06
LN0045138,PL-FIX,Attributed,C-05,C-05 penal charge capitalised,,5.04,0.0,5.04,2,2024-09,2024-10
LN0045171,HL-MCLR,Attributed,C-01,C-01 wrong spread (implied),0.25,6855.03,0.0,6855.03,17,2024-02,2025-06
LN0045179,MSME-FLT,Attributed,C-01,C-01 wrong spread (implied),0.25,15755.7,0.0,15755.7,16,2024-02,2025-05
LN0045208,HL-FLT,Attributed,C-01,C-01 wrong spread (implied),0.1,13562.68,0.0,13562.68,17,2024-02,2025-06
LN0045225,PL-FIX,Attributed,C-03,C-03 30E/360 day-count,,73.32,0.0,73.32,17,2024-02,2025-06
LN0045261,PL-FIX,Attributed,C-05,C-05 penal interest +2.0% on rate,,828.57,-500.0,328.57,10,2024-09,2025-06
LN0045305,MSME-FLT,Attributed,C-09,C-09 365-day basis in leap year,,291.15,0.0,291.15,16,2024-03,2025-06
LN0045306,MSME-FLT,Attributed,C-09,C-09 365-day basis in leap year,,725.02,0.0,725.02,16,2024-03,2025-06
LN0045308,MSME-FLT,Attributed,C-08,C-08 accrual after closure,,2631.69,0.0,2631.69,1,2025-02,2025-02
LN0045329,HL-FLT,Attributed,C-04,C-04 moratorium interest compounded,,18198.91,0.0,18198.91,15,2024-04,2025-06
LN0045336,HL-FLT,Attributed,C-04,C-04 moratorium interest compounded,,3378.98,0.0,3378.98,15,2024-04,2025-06
LN0045348,MSME-FLT,Attributed,C-04,C-04 moratorium interest compounded,,1945.37,0.0,1945.37,15,2024-04,2025-06
LN0045357,PL-FIX,Attributed,C-03,C-03 30E/360 day-count,,-356.85,0.0,-356.85,13,2024-03,2025-03
LN0045360,PL-FIX,Attributed,C-01,C-01 wrong spread (implied),-0.25,-1202.94,0.0,-1202.94,16,2024-03,2025-06
LN0045365,GL-FIX,Attributed,C-08,C-08 accrual after closure,,1297.97,0.0,1297.97,1,2024-05,2024-05
LN0045369,HL-FLT,Attributed,C-01,C-01 wrong spread (implied),0.5,18279.31,0.0,18279.31,16,2024-03,2025-06
LN0045390,PL-FIX,Attributed,C-03,C-03 30E/360 day-count,,-90.08,0.0,-90.08,8,2024-03,2024-10
LN0045438,GL-FIX,Attributed,C-06,C-06 daily rounding to 0dp,,-27.19,0.0,-27.19,10,2024-03,2024-12
LN0045503,PL-FIX,Attributed,C-03,C-03 30E/360 day-count,,-144.59,0.0,-144.59,12,2024-03,2025-02
LN0045646,HL-MCLR,Attributed,C-01,C-01 wrong spread (implied),-0.25,-17037.73,0.0,-17037.73,16,2024-03,2025-06
LN0045660,PL-FIX,Attributed,C-05,C-05 penal charge capitalised,,12.35,0.0,12.35,12,2024-07,2025-06
LN0045733,GL-FIX,Attributed,C-08,C-08 accrual after closure,,274.73,0.0,274.73,1,2024-10,2024-10
LN0045745,HL-FLT,Attributed,C-02,C-02 reset one cycle late,,1713.59,0.0,1713.59,4,2025-03,2025-06
LN0045749,HL-MCLR,Attributed,C-06,C-06 daily rounding to 0dp,,-33.23,0.0,-33.23,10,2024-03,2024-12
