loan_id,product_code,principal_inr,tenure_months,risk_premium_pct,moratorium_months,disbursal_date,first_due_date,maturity_date,branch_code,region,has_exception,attribution_status,root_cause
LN0014841,GL-FIX,131000.0,6,1.45,0,2022-01-14,2022-07-31,2022-07-31,BR026,East,False,No exception,
LN0014842,GL-FIX,29000.0,6,2.25,0,2022-01-14,2022-07-31,2022-07-31,BR025,South,False,No exception,
LN0014843,HL-FLT,4381000.0,240,0.3,0,2022-01-14,2022-02-28,2042-01-31,BR007,West,False,No exception,
LN0014844,HL-FLT,3566000.0,180,0.15,0,2022-01-14,2022-02-28,2037-01-31,BR022,East,False,No exception,
LN0014845,HL-FLT,1846000.0,180,0.6,0,2022-01-14,2022-02-28,2037-01-31,BR029,South,False,No exception,
LN0014846,HL-FLT,804000.0,180,0.55,0,2022-01-14,2022-02-28,2037-01-31,BR008,North,False,No exception,
LN0014847,HL-FLT,4671000.0,300,0.3,0,2022-01-14,2022-02-28,2047-01-31,BR028,North,False,No exception,
LN0014848,HL-FLT,4662000.0,300,0.2,0,2022-01-14,2022-02-28,2047-01-31,BR023,West,False,No exception,
LN0014849,HL-FLT,4132000.0,180,0.55,0,2022-01-14,2022-02-28,2037-01-31,BR040,North,False,No exception,
LN0014850,HL-FLT,1742000.0,300,0.05,0,2022-01-14,2022-02-28,2047-01-31,BR009,South,False,No exception,
LN0014851,HL-FLT,4499000.0,300,0.15,0,2022-01-14,2022-02-28,2047-01-31,BR019,West,False,No exception,
LN0014852,HL-FLT,1481000.0,180,0.1,0,2022-01-14,2022-02-28,2037-01-31,BR009,South,False,No exception,
LN0014853,HL-FLT,828000.0,300,0.4,0,2022-01-14,2022-02-28,2047-01-31,BR018,East,False,No exception,
LN0014854,HL-FLT,3803000.0,240,0.1,0,2022-01-14,2022-02-28,2042-01-31,BR002,East,False,No exception,
LN0014855,HL-FLT,2994000.0,180,0.5,0,2022-01-14,2022-02-28,2037-01-31,BR006,East,False,No exception,
LN0014856,HL-FLT,5738000.0,240,0.4,0,2022-01-14,2022-02-28,2042-01-31,BR033,South,False,No exception,
LN0014857,HL-FLT,8294000.0,240,0.05,0,2022-01-14,2022-02-28,2042-01-31,BR038,East,False,No exception,
LN0014858,HL-FLT,8064000.0,300,0.55,0,2022-01-14,2022-02-28,2047-01-31,BR034,East,False,No exception,
LN0014859,HL-MCLR,4041000.0,180,0.0,0,2022-01-14,2022-02-28,2037-01-31,BR027,West,False,No exception,
LN0014860,HL-MCLR,6612000.0,240,0.4,0,2022-01-14,2022-02-28,2042-01-31,BR005,South,False,No exception,
LN0014861,HL-MCLR,1423000.0,180,0.35,0,2022-01-14,2022-02-28,2037-01-31,BR005,South,False,No exception,
LN0014862,HL-MCLR,3431000.0,180,0.35,0,2022-01-14,2022-02-28,2037-01-31,BR004,North,False,No exception,
LN0014863,MSME-FLT,860000.0,36,0.1,0,2022-01-14,2022-02-28,2025-01-31,BR006,East,False,No exception,
LN0014864,MSME-FLT,2320000.0,60,0.9,5,2022-01-14,2022-07-31,2027-06-30,BR004,North,False,No exception,
LN0014865,MSME-FLT,4455000.0,120,0.65,0,2022-01-14,2022-02-28,2032-01-31,BR021,South,False,No exception,
LN0014866,MSME-FLT,3105000.0,36,1.15,0,2022-01-14,2022-02-28,2025-01-31,BR035,West,True,Attributed,C-09
LN0014867,MSME-FLT,567000.0,120,0.3,0,2022-01-14,2022-02-28,2032-01-31,BR009,South,False,No exception,
LN0014868,MSME-FLT,1764000.0,60,1.2,0,2022-01-14,2022-02-28,2027-01-31,BR002,East,False,No exception,
LN0014869,MSME-FLT,1851000.0,120,0.05,4,2022-01-14,2022-06-30,2032-05-31,BR028,North,False,No exception,
LN0014870,MSME-FLT,4091000.0,36,0.5,5,2022-01-14,2022-07-31,2025-06-30,BR014,East,True,Attributed,C-04+C-09
LN0014871,PL-FIX,526000.0,12,3.7,0,2022-01-14,2022-02-28,2023-01-31,BR035,West,False,No exception,
LN0014872,PL-FIX,550000.0,48,1.8,0,2022-01-14,2022-02-28,2026-01-31,BR008,North,False,No exception,
LN0014873,PL-FIX,932000.0,48,2.15,0,2022-01-14,2022-02-28,2026-01-31,BR006,East,False,No exception,
LN0014874,PL-FIX,486000.0,60,2.45,0,2022-01-14,2022-02-28,2027-01-31,BR032,North,False,No exception,
LN0014875,PL-FIX,305000.0,24,3.55,0,2022-01-14,2022-02-28,2024-01-31,BR038,East,True,Attributed,C-03
LN0014876,PL-FIX,605000.0,48,2.4,0,2022-01-14,2022-02-28,2026-01-31,BR012,North,True,Attributed,C-08
LN0014877,PL-FIX,420000.0,48,2.35,0,2022-01-14,2022-02-28,2026-01-31,BR001,South,False,No exception,
LN0014878,PL-FIX,254000.0,24,2.7,0,2022-01-14,2022-02-28,2024-01-31,BR030,East,False,No exception,
LN0014879,PL-FIX,216000.0,24,3.55,0,2022-01-14,2022-02-28,2024-01-31,BR017,South,False,No exception,
LN0014880,GL-FIX,81000.0,12,2.15,0,2022-01-15,2023-01-31,2023-01-31,BR002,East,False,No exception,
LN0014881,GL-FIX,551000.0,12,2.4,0,2022-01-15,2023-01-31,2023-01-31,BR016,North,False,No exception,
LN0014882,GL-FIX,43000.0,6,1.75,0,2022-01-15,2022-07-31,2022-07-31,BR023,West,False,No exception,
LN0014883,GL-FIX,64000.0,6,2.3,0,2022-01-15,2022-07-31,2022-07-31,BR038,East,False,No exception,
LN0014884,GL-FIX,268000.0,9,0.95,0,2022-01-15,2022-10-31,2022-10-31,BR037,South,False,No exception,
LN0014885,GL-FIX,76000.0,12,1.6,0,2022-01-15,2023-01-31,2023-01-31,BR030,East,False,No exception,
LN0014886,GL-FIX,331000.0,6,2.35,0,2022-01-15,2022-07-31,2022-07-31,BR027,West,False,No exception,
LN0014887,GL-FIX,125000.0,9,0.2,0,2022-01-15,2022-10-31,2022-10-31,BR004,North,False,No exception,
LN0014888,GL-FIX,98000.0,9,2.4,0,2022-01-15,2022-10-31,2022-10-31,BR010,East,False,No exception,
LN0014889,GL-FIX,204000.0,9,0.7,0,2022-01-15,2022-10-31,2022-10-31,BR040,North,True,Attributed,C-01
LN0014890,HL-FLT,3048000.0,180,0.35,0,2022-01-15,2022-02-28,2037-01-31,BR004,North,False,No exception,
LN0014891,HL-FLT,1886000.0,240,0.35,0,2022-01-15,2022-02-28,2042-01-31,BR005,South,False,No exception,
LN0014892,HL-FLT,5263000.0,180,0.7,0,2022-01-15,2022-02-28,2037-01-31,BR013,South,False,No exception,
LN0014893,HL-FLT,1451000.0,240,0.2,0,2022-01-15,2022-02-28,2042-01-31,BR025,South,False,No exception,
LN0014894,HL-FLT,4890000.0,240,0.5,0,2022-01-15,2022-02-28,2042-01-31,BR029,South,False,No exception,
LN0014895,HL-FLT,2010000.0,240,0.3,0,2022-01-15,2022-02-28,2042-01-31,BR001,South,False,No exception,
LN0014896,HL-FLT,3495000.0,300,0.15,0,2022-01-15,2022-02-28,2047-01-31,BR001,South,False,No exception,
LN0014897,HL-FLT,7179000.0,240,0.4,0,2022-01-15,2022-02-28,2042-01-31,BR029,South,False,No exception,
LN0014898,HL-FLT,5104000.0,240,0.3,0,2022-01-15,2022-02-28,2042-01-31,BR032,North,False,No exception,
LN0014899,HL-FLT,2777000.0,240,0.7,3,2022-01-15,2022-05-31,2042-04-30,BR022,East,False,No exception,
LN0014900,HL-FLT,1851000.0,180,0.2,4,2022-01-15,2022-06-30,2037-05-31,BR027,West,False,No exception,
LN0014901,HL-FLT,4083000.0,240,0.35,0,2022-01-15,2022-02-28,2042-01-31,BR015,West,False,No exception,
LN0014902,HL-FLT,14438000.0,240,0.75,0,2022-01-15,2022-02-28,2042-01-31,BR019,West,False,No exception,
LN0014903,HL-FLT,4504000.0,300,0.4,0,2022-01-15,2022-02-28,2047-01-31,BR013,South,False,No exception,
LN0014904,HL-FLT,1300000.0,180,0.05,0,2022-01-15,2022-02-28,2037-01-31,BR014,East,False,No exception,
LN0014905,HL-FLT,4732000.0,180,0.65,0,2022-01-15,2022-02-28,2037-01-31,BR020,North,False,No exception,
LN0014906,HL-MCLR,3764000.0,180,0.0,0,2022-01-15,2022-02-28,2037-01-31,BR021,South,False,No exception,
LN0014907,HL-MCLR,1315000.0,180,0.4,0,2022-01-15,2022-02-28,2037-01-31,BR011,West,False,No exception,
LN0014908,HL-MCLR,1629000.0,180,0.05,0,2022-01-15,2022-02-28,2037-01-31,BR017,South,False,No exception,
LN0014909,MSME-FLT,2571000.0,60,0.55,0,2022-01-15,2022-02-28,2027-01-31,BR036,North,False,No exception,
LN0014910,MSME-FLT,824000.0,36,0.9,0,2022-01-15,2022-02-28,2025-01-31,BR030,East,False,No exception,
LN0014911,MSME-FLT,1176000.0,60,0.9,4,2022-01-15,2022-06-30,2027-05-31,BR009,South,False,No exception,
LN0014912,MSME-FLT,570000.0,84,0.15,0,2022-01-15,2022-02-28,2029-01-31,BR035,West,False,No exception,
LN0014913,PL-FIX,98000.0,60,1.9,0,2022-01-15,2022-02-28,2027-01-31,BR038,East,False,No exception,
LN0014914,PL-FIX,268000.0,12,1.6,0,2022-01-15,2022-02-28,2023-01-31,BR016,North,False,No exception,
LN0014915,PL-FIX,1120000.0,36,2.8,0,2022-01-15,2022-02-28,2025-01-31,BR032,North,False,No exception,
LN0014916,PL-FIX,1206000.0,36,1.7,0,2022-01-15,2022-02-28,2025-01-31,BR018,East,False,No exception,
LN0014917,PL-FIX,648000.0,48,4.85,0,2022-01-15,2022-02-28,2026-01-31,BR013,South,False,No exception,
LN0014918,PL-FIX,161000.0,12,1.85,0,2022-01-15,2022-02-28,2023-01-31,BR007,West,False,No exception,
LN0014919,PL-FIX,915000.0,36,1.25,0,2022-01-15,2022-02-28,2025-01-31,BR024,North,False,No exception,
LN0014920,PL-FIX,588000.0,24,1.75,0,2022-01-15,2022-02-28,2024-01-31,BR020,North,False,No exception,
LN0014921,PL-FIX,348000.0,48,3.9,0,2022-01-15,2022-02-28,2026-01-31,BR016,North,False,No exception,
LN0014922,GL-FIX,94000.0,12,0.65,0,2022-01-16,2023-01-31,2023-01-31,BR030,East,False,No exception,
LN0014923,GL-FIX,187000.0,6,0.5,0,2022-01-16,2022-07-31,2022-07-31,BR007,West,False,No exception,
LN0014924,GL-FIX,309000.0,6,0.65,0,2022-01-16,2022-07-31,2022-07-31,BR006,East,False,No exception,
LN0014925,GL-FIX,181000.0,9,0.45,0,2022-01-16,2022-10-31,2022-10-31,BR022,East,False,No exception,
LN0014926,GL-FIX,94000.0,9,2.35,0,2022-01-16,2022-10-31,2022-10-31,BR022,East,False,No exception,
LN0014927,HL-FLT,1758000.0,300,0.65,0,2022-01-16,2022-02-28,2047-01-31,BR033,South,False,No exception,
LN0014928,HL-FLT,4066000.0,240,0.65,0,2022-01-16,2022-02-28,2042-01-31,BR002,East,False,No exception,
LN0014929,HL-FLT,2511000.0,240,0.6,0,2022-01-16,2022-02-28,2042-01-31,BR036,North,False,No exception,
LN0014930,HL-FLT,5643000.0,300,0.15,0,2022-01-16,2022-02-28,2047-01-31,BR021,South,False,No exception,
LN0014931,HL-FLT,2103000.0,180,0.65,0,2022-01-16,2022-02-28,2037-01-31,BR014,East,False,No exception,
LN0014932,HL-FLT,2856000.0,180,0.5,0,2022-01-16,2022-02-28,2037-01-31,BR002,East,False,No exception,
LN0014933,HL-FLT,6591000.0,180,0.5,0,2022-01-16,2022-02-28,2037-01-31,BR026,East,False,No exception,
LN0014934,HL-FLT,3908000.0,300,0.5,0,2022-01-16,2022-02-28,2047-01-31,BR005,South,False,No exception,
LN0014935,HL-FLT,2851000.0,300,0.2,0,2022-01-16,2022-02-28,2047-01-31,BR017,South,False,No exception,
LN0014936,HL-FLT,3680000.0,300,0.1,0,2022-01-16,2022-02-28,2047-01-31,BR008,North,False,No exception,
LN0014937,HL-FLT,3052000.0,180,0.7,0,2022-01-16,2022-02-28,2037-01-31,BR024,North,False,No exception,
LN0014938,HL-FLT,1189000.0,180,0.35,0,2022-01-16,2022-02-28,2037-01-31,BR004,North,False,No exception,
LN0014939,HL-FLT,1571000.0,180,0.15,0,2022-01-16,2022-02-28,2037-01-31,BR037,South,False,No exception,
LN0014940,HL-FLT,2916000.0,300,0.15,0,2022-01-16,2022-02-28,2047-01-31,BR036,North,False,No exception,
LN0014941,HL-MCLR,5090000.0,180,0.3,0,2022-01-16,2022-02-28,2037-01-31,BR012,North,False,No exception,
LN0014942,HL-MCLR,4697000.0,180,0.4,0,2022-01-16,2022-02-28,2037-01-31,BR019,West,False,No exception,
LN0014943,HL-MCLR,1993000.0,180,0.35,0,2022-01-16,2022-02-28,2037-01-31,BR011,West,False,No exception,
LN0014944,HL-MCLR,4774000.0,180,0.35,0,2022-01-16,2022-02-28,2037-01-31,BR007,West,False,No exception,
LN0014945,HL-MCLR,4584000.0,240,0.25,0,2022-01-16,2022-02-28,2042-01-31,BR028,North,False,No exception,
LN0014946,HL-MCLR,2022000.0,180,0.25,0,2022-01-16,2022-02-28,2037-01-31,BR006,East,False,No exception,
LN0014947,MSME-FLT,1008000.0,120,0.5,0,2022-01-16,2022-02-28,2032-01-31,BR027,West,False,No exception,
LN0014948,MSME-FLT,1225000.0,36,1.5,0,2022-01-16,2022-02-28,2025-01-31,BR032,North,False,No exception,
LN0014949,MSME-FLT,1933000.0,120,0.5,0,2022-01-16,2022-02-28,2032-01-31,BR007,West,False,No exception,
LN0014950,MSME-FLT,975000.0,84,1.1,0,2022-01-16,2022-02-28,2029-01-31,BR025,South,True,Attributed,C-06
LN0014951,MSME-FLT,1425000.0,36,1.15,0,2022-01-16,2022-02-28,2025-01-31,BR009,South,False,No exception,
LN0014952,MSME-FLT,2008000.0,60,0.35,0,2022-01-16,2022-02-28,2027-01-31,BR023,West,False,No exception,
LN0014953,MSME-FLT,1915000.0,60,0.85,0,2022-01-16,2022-02-28,2027-01-31,BR020,North,False,No exception,
LN0014954,MSME-FLT,2113000.0,120,1.05,0,2022-01-16,2022-02-28,2032-01-31,BR010,East,False,No exception,
LN0014955,PL-FIX,932000.0,60,3.6,0,2022-01-16,2022-02-28,2027-01-31,BR003,West,False,No exception,
LN0014956,PL-FIX,408000.0,12,5.0,0,2022-01-16,2022-02-28,2023-01-31,BR019,West,False,No exception,
LN0014957,PL-FIX,864000.0,24,1.05,0,2022-01-16,2022-02-28,2024-01-31,BR038,East,False,No exception,
LN0014958,PL-FIX,690000.0,24,4.25,0,2022-01-16,2022-02-28,2024-01-31,BR022,East,False,No exception,
LN0014959,PL-FIX,353000.0,24,1.1,0,2022-01-16,2022-02-28,2024-01-31,BR025,South,False,No exception,
LN0014960,PL-FIX,282000.0,48,0.6,0,2022-01-16,2022-02-28,2026-01-31,BR009,South,False,No exception,
LN0014961,PL-FIX,122000.0,36,0.95,0,2022-01-16,2022-02-28,2025-01-31,BR022,East,False,No exception,
LN0014962,PL-FIX,780000.0,48,0.4,0,2022-01-16,2022-02-28,2026-01-31,BR003,West,False,No exception,
LN0014963,PL-FIX,419000.0,36,4.75,0,2022-01-16,2022-02-28,2025-01-31,BR005,South,False,No exception,
LN0014964,GL-FIX,256000.0,6,0.05,0,2022-01-17,2022-07-31,2022-07-31,BR007,West,False,No exception,
LN0014965,GL-FIX,50000.0,12,2.5,0,2022-01-17,2023-01-31,2023-01-31,BR025,South,False,No exception,
LN0014966,GL-FIX,269000.0,6,0.3,0,2022-01-17,2022-07-31,2022-07-31,BR005,South,False,No exception,
LN0014967,GL-FIX,44000.0,12,2.3,0,2022-01-17,2023-01-31,2023-01-31,BR009,South,False,No exception,
LN0014968,GL-FIX,624000.0,6,0.6,0,2022-01-17,2022-07-31,2022-07-31,BR014,East,False,No exception,
LN0014969,GL-FIX,101000.0,12,1.4,0,2022-01-17,2023-01-31,2023-01-31,BR032,North,False,No exception,
LN0014970,GL-FIX,155000.0,9,0.25,0,2022-01-17,2022-10-31,2022-10-31,BR022,East,False,No exception,
LN0014971,HL-FLT,2826000.0,300,0.65,0,2022-01-17,2022-02-28,2047-01-31,BR017,South,False,No exception,
LN0014972,HL-FLT,3408000.0,240,0.5,0,2022-01-17,2022-02-28,2042-01-31,BR029,South,False,No exception,
LN0014973,HL-FLT,6395000.0,240,0.5,0,2022-01-17,2022-02-28,2042-01-31,BR029,South,False,No exception,
LN0014974,HL-FLT,5227000.0,240,0.55,0,2022-01-17,2022-02-28,2042-01-31,BR036,North,False,No exception,
LN0014975,HL-FLT,3297000.0,180,0.5,0,2022-01-17,2022-02-28,2037-01-31,BR011,West,False,No exception,
LN0014976,HL-FLT,2588000.0,180,0.6,0,2022-01-17,2022-02-28,2037-01-31,BR001,South,False,No exception,
LN0014977,HL-MCLR,3692000.0,240,0.45,0,2022-01-17,2022-02-28,2042-01-31,BR010,East,False,No exception,
LN0014978,HL-MCLR,4961000.0,180,0.4,0,2022-01-17,2022-02-28,2037-01-31,BR032,North,False,No exception,
LN0014979,HL-MCLR,9421000.0,180,0.3,0,2022-01-17,2022-02-28,2037-01-31,BR015,West,False,No exception,
LN0014980,MSME-FLT,3659000.0,36,1.4,0,2022-01-17,2022-02-28,2025-01-31,BR026,East,False,No exception,
LN0014981,MSME-FLT,1650000.0,120,1.1,0,2022-01-17,2022-02-28,2032-01-31,BR001,South,False,No exception,
LN0014982,MSME-FLT,2279000.0,36,0.35,0,2022-01-17,2022-02-28,2025-01-31,BR015,West,False,No exception,
LN0014983,MSME-FLT,1163000.0,120,0.75,0,2022-01-17,2022-02-28,2032-01-31,BR036,North,False,No exception,
LN0014984,MSME-FLT,2471000.0,60,1.25,0,2022-01-17,2022-02-28,2027-01-31,BR040,North,False,No exception,
LN0014985,MSME-FLT,1043000.0,120,0.45,0,2022-01-17,2022-02-28,2032-01-31,BR014,East,False,No exception,
LN0014986,PL-FIX,623000.0,60,0.05,0,2022-01-17,2022-02-28,2027-01-31,BR010,East,False,No exception,
LN0014987,PL-FIX,691000.0,48,0.95,0,2022-01-17,2022-02-28,2026-01-31,BR009,South,False,No exception,
LN0014988,PL-FIX,196000.0,12,2.95,0,2022-01-17,2022-02-28,2023-01-31,BR029,South,False,No exception,
LN0014989,PL-FIX,146000.0,60,2.65,0,2022-01-17,2022-02-28,2027-01-31,BR018,East,False,No exception,
LN0014990,PL-FIX,932000.0,12,1.2,0,2022-01-17,2022-02-28,2023-01-31,BR037,South,False,No exception,
LN0014991,PL-FIX,391000.0,24,4.7,0,2022-01-17,2022-02-28,2024-01-31,BR002,East,False,No exception,
LN0014992,PL-FIX,501000.0,24,4.15,0,2022-01-17,2022-02-28,2024-01-31,BR021,South,False,No exception,
LN0014993,PL-FIX,232000.0,48,3.4,0,2022-01-17,2022-02-28,2026-01-31,BR031,West,False,No exception,
LN0014994,PL-FIX,251000.0,24,3.3,0,2022-01-17,2022-02-28,2024-01-31,BR037,South,False,No exception,
LN0014995,PL-FIX,498000.0,60,4.6,0,2022-01-17,2022-02-28,2027-01-31,BR013,South,False,No exception,
LN0014996,GL-FIX,138000.0,9,0.8,0,2022-01-18,2022-10-31,2022-10-31,BR016,North,False,No exception,
LN0014997,GL-FIX,191000.0,12,0.6,0,2022-01-18,2023-01-31,2023-01-31,BR009,South,False,No exception,
LN0014998,GL-FIX,422000.0,12,1.75,0,2022-01-18,2023-01-31,2023-01-31,BR034,East,False,No exception,
LN0014999,HL-FLT,2546000.0,180,0.7,0,2022-01-18,2022-02-28,2037-01-31,BR003,West,False,No exception,
LN0015000,HL-FLT,4997000.0,300,0.0,0,2022-01-18,2022-02-28,2047-01-31,BR024,North,False,No exception,
LN0015001,HL-FLT,1164000.0,180,0.5,0,2022-01-18,2022-02-28,2037-01-31,BR038,East,False,No exception,
LN0015002,HL-FLT,3655000.0,180,0.25,0,2022-01-18,2022-02-28,2037-01-31,BR024,North,False,No exception,
LN0015003,HL-FLT,6837000.0,240,0.2,0,2022-01-18,2022-02-28,2042-01-31,BR018,East,False,No exception,
LN0015004,HL-FLT,4688000.0,240,0.6,0,2022-01-18,2022-02-28,2042-01-31,BR026,East,False,No exception,
LN0015005,HL-FLT,10407000.0,300,0.45,0,2022-01-18,2022-02-28,2047-01-31,BR023,West,False,No exception,
LN0015006,HL-FLT,3680000.0,180,0.7,0,2022-01-18,2022-02-28,2037-01-31,BR031,West,False,No exception,
LN0015007,HL-FLT,1397000.0,240,0.1,0,2022-01-18,2022-02-28,2042-01-31,BR009,South,True,Attributed,C-07
LN0015008,HL-FLT,1847000.0,300,0.2,0,2022-01-18,2022-02-28,2047-01-31,BR029,South,False,No exception,
LN0015009,HL-FLT,3905000.0,240,0.3,0,2022-01-18,2022-02-28,2042-01-31,BR026,East,False,No exception,
LN0015010,HL-FLT,3487000.0,300,0.2,0,2022-01-18,2022-02-28,2047-01-31,BR026,East,False,No exception,
LN0015011,HL-MCLR,1256000.0,240,0.0,0,2022-01-18,2022-02-28,2042-01-31,BR016,North,False,No exception,
LN0015012,HL-MCLR,3185000.0,240,0.3,0,2022-01-18,2022-02-28,2042-01-31,BR039,West,False,No exception,
LN0015013,HL-MCLR,2024000.0,180,0.1,0,2022-01-18,2022-02-28,2037-01-31,BR001,South,False,No exception,
LN0015014,HL-MCLR,2316000.0,240,0.15,0,2022-01-18,2022-02-28,2042-01-31,BR029,South,False,No exception,
LN0015015,HL-MCLR,2344000.0,180,0.35,3,2022-01-18,2022-05-31,2037-04-30,BR034,East,False,No exception,
LN0015016,HL-MCLR,9508000.0,240,0.1,0,2022-01-18,2022-02-28,2042-01-31,BR040,North,False,No exception,
LN0015017,MSME-FLT,4956000.0,84,1.25,0,2022-01-18,2022-02-28,2029-01-31,BR015,West,False,No exception,
LN0015018,MSME-FLT,5168000.0,60,1.1,0,2022-01-18,2022-02-28,2027-01-31,BR034,East,False,No exception,
LN0015019,MSME-FLT,2891000.0,120,0.85,0,2022-01-18,2022-02-28,2032-01-31,BR031,West,False,No exception,
LN0015020,MSME-FLT,1404000.0,60,1.0,0,2022-01-18,2022-02-28,2027-01-31,BR020,North,False,No exception,
LN0015021,MSME-FLT,1655000.0,84,0.45,0,2022-01-18,2022-02-28,2029-01-31,BR002,East,False,No exception,
LN0015022,MSME-FLT,1126000.0,120,0.2,0,2022-01-18,2022-02-28,2032-01-31,BR015,West,False,No exception,
LN0015023,MSME-FLT,2974000.0,120,0.2,0,2022-01-18,2022-02-28,2032-01-31,BR018,East,True,Attributed,C-09
LN0015024,PL-FIX,1054000.0,48,4.75,0,2022-01-18,2022-02-28,2026-01-31,BR032,North,False,No exception,
LN0015025,PL-FIX,380000.0,48,3.2,0,2022-01-18,2022-02-28,2026-01-31,BR012,North,False,No exception,
LN0015026,PL-FIX,248000.0,36,3.3,0,2022-01-18,2022-02-28,2025-01-31,BR017,South,False,No exception,
LN0015027,PL-FIX,425000.0,24,2.95,0,2022-01-18,2022-02-28,2024-01-31,BR038,East,False,No exception,
LN0015028,PL-FIX,293000.0,36,1.3,0,2022-01-18,2022-02-28,2025-01-31,BR031,West,False,No exception,
LN0015029,PL-FIX,154000.0,36,3.25,0,2022-01-18,2022-02-28,2025-01-31,BR024,North,False,No exception,
LN0015030,PL-FIX,919000.0,12,1.05,0,2022-01-18,2022-02-28,2023-01-31,BR040,North,False,No exception,
LN0015031,GL-FIX,275000.0,12,0.9,0,2022-01-19,2023-01-31,2023-01-31,BR035,West,False,No exception,
LN0015032,GL-FIX,60000.0,9,0.35,0,2022-01-19,2022-10-31,2022-10-31,BR003,West,False,No exception,
LN0015033,GL-FIX,191000.0,6,0.85,0,2022-01-19,2022-07-31,2022-07-31,BR020,North,False,No exception,
LN0015034,GL-FIX,73000.0,12,2.1,0,2022-01-19,2023-01-31,2023-01-31,BR011,West,False,No exception,
LN0015035,GL-FIX,368000.0,12,0.9,0,2022-01-19,2023-01-31,2023-01-31,BR001,South,False,No exception,
LN0015036,GL-FIX,168000.0,9,0.8,0,2022-01-19,2022-10-31,2022-10-31,BR017,South,False,No exception,
LN0015037,GL-FIX,116000.0,12,1.9,0,2022-01-19,2023-01-31,2023-01-31,BR037,South,False,No exception,
LN0015038,GL-FIX,436000.0,6,2.05,0,2022-01-19,2022-07-31,2022-07-31,BR029,South,False,No exception,
LN0015039,GL-FIX,135000.0,6,0.85,0,2022-01-19,2022-07-31,2022-07-31,BR010,East,False,No exception,
LN0015040,GL-FIX,313000.0,9,2.25,0,2022-01-19,2022-10-31,2022-10-31,BR003,West,False,No exception,
LN0015041,GL-FIX,62000.0,9,0.9,0,2022-01-19,2022-10-31,2022-10-31,BR014,East,False,No exception,
LN0015042,GL-FIX,244000.0,12,1.1,0,2022-01-19,2023-01-31,2023-01-31,BR016,North,False,No exception,
LN0015043,HL-FLT,2622000.0,180,0.55,0,2022-01-19,2022-02-28,2037-01-31,BR031,West,False,No exception,
LN0015044,HL-FLT,1450000.0,300,0.1,0,2022-01-19,2022-02-28,2047-01-31,BR018,East,False,No exception,
LN0015045,HL-FLT,4954000.0,180,0.6,0,2022-01-19,2022-02-28,2037-01-31,BR008,North,False,No exception,
LN0015046,HL-FLT,4322000.0,300,0.6,0,2022-01-19,2022-02-28,2047-01-31,BR005,South,False,No exception,
LN0015047,HL-FLT,5149000.0,180,0.35,0,2022-01-19,2022-02-28,2037-01-31,BR021,South,False,No exception,
LN0015048,HL-FLT,3872000.0,180,0.3,0,2022-01-19,2022-02-28,2037-01-31,BR012,North,False,No exception,
LN0015049,HL-FLT,7042000.0,300,0.25,0,2022-01-19,2022-02-28,2047-01-31,BR036,North,False,No exception,
LN0015050,HL-FLT,6506000.0,300,0.05,0,2022-01-19,2022-02-28,2047-01-31,BR001,South,False,No exception,
LN0015051,HL-FLT,6208000.0,300,0.35,4,2022-01-19,2022-06-30,2047-05-31,BR033,South,False,No exception,
LN0015052,HL-FLT,3723000.0,240,0.6,0,2022-01-19,2022-02-28,2042-01-31,BR008,North,False,No exception,
LN0015053,HL-FLT,2971000.0,300,0.1,0,2022-01-19,2022-02-28,2047-01-31,BR022,East,False,No exception,
LN0015054,HL-MCLR,2102000.0,180,0.25,0,2022-01-19,2022-02-28,2037-01-31,BR001,South,False,No exception,
LN0015055,HL-MCLR,1483000.0,240,0.25,0,2022-01-19,2022-02-28,2042-01-31,BR020,North,False,No exception,
LN0015056,HL-MCLR,1888000.0,240,0.2,0,2022-01-19,2022-02-28,2042-01-31,BR005,South,False,No exception,
LN0015057,HL-MCLR,5555000.0,240,0.3,0,2022-01-19,2022-02-28,2042-01-31,BR015,West,False,No exception,
